,mic
381,0.16164131323871467
382,0.16164131323871467
383,0.15612478538873797
384,0.15612478538873797
385,0.1520480058979393
386,0.15337183593323347
387,0.14636764291871368
388,0.14636764291871368
389,0.18110475220760208
390,0.16943552847798116
391,0.1580640444144087
392,0.1598224064907017
393,0.1290150114052858
394,0.1498670195879501
395,0.17694315769207952
396,0.1576624495603865
397,0.15400826608386492
398,0.17594570414982202
399,0.17594570414982202
400,0.1507977966465091
401,0.15690016862106657
402,0.14086857892243326
403,0.14086857892243326
404,0.15235084115171965
405,0.15235084115171965
406,0.1551354913330274
407,0.1424943503706769
408,0.17045794320410967
409,0.14743204248543693
410,0.13318458565715852
411,0.13318458565715852
412,0.1541416177418848
413,0.15159985827020417
414,0.16243864220246892
415,0.14399810934739174
416,0.15370981468461253
417,0.1654917879088539
418,0.1879255316605999
419,0.14465974236924542
420,0.1680105040293669
421,0.1536196389982594
422,0.14999040504743197
423,0.15283526641924844
424,0.15885278124113222
425,0.16495215611404582
426,0.14673932068348078
427,0.13493162051439175
428,0.15080823937279011
429,0.1410376743472339
430,0.14473687039652355
431,0.1905986581615977
432,0.15238542520370402
433,0.1671349390406165
434,0.17601619022265388
435,0.15678309343484897
436,0.15678309343484897
437,0.1371751605455735
438,0.1371751605455735
439,0.1409001234530807
440,0.1467969412948091
441,0.1505237243780699
442,0.15041356396380667
443,0.14371811238458096
444,0.16181519024862057
445,0.20954446404148527
446,0.14264874595428995
447,0.15006631104544801
448,0.13964047642336222
449,0.14352366239748432
450,0.13779553458271052
451,0.20954446404148527
452,0.1407427280185141
453,0.12728872406726774
454,0.14371811238458096
455,0.16181519024862057
456,0.1631465070905703
457,0.17701219480876068
458,0.17701219480876068
459,0.24255914985432842
460,0.2444695568301665
461,0.24032462856191447
462,0.24291151892567006
463,0.24762050540428843
464,0.2583157853281374
465,0.2363947981581242
466,0.2638365904853574
467,0.23893841967080642
468,0.24683095840991504
469,0.2446504377556595
470,0.2587009239472719
471,0.2364693976059034
472,0.23282642435272888
473,0.26232467595453923
474,0.16568942339466133
475,0.21061287137583437
476,0.19204040494672564
477,0.1625829612821827
478,0.16353225655307235
479,0.2188387604692793
480,0.21162690418076588
481,0.17742684605201325
482,0.17267213909906393
483,0.2052327449620046
484,0.1675228423218228
485,0.20884280010592346
486,0.16764409227081334
487,0.1657219884700903
488,0.16353225655307235
489,0.16851484467190692
490,0.1636198111986168
491,0.19917286151009228
492,0.21739186345645073
493,0.1823339840604643
494,0.19979495703557806
495,0.19878090137351903
496,0.2143385901079891
497,0.21061287137583437
498,0.21061287137583437
499,0.22889699584894865
500,0.20723875942238368
501,0.16353225655307235
502,0.16353225655307235
503,0.27920648019255445
504,0.16353225655307235
505,0.27920648019255445
506,0.16353225655307235
507,0.27920648019255445
508,0.16353225655307235
509,0.27920648019255445
510,0.16353225655307235
511,0.27920648019255445
512,0.16353225655307235
513,0.27920648019255445
514,0.16353225655307235
515,0.27920648019255445
516,0.16353225655307235
517,0.27920648019255445
518,0.16353225655307235
519,0.16353225655307235
520,0.18192031953769078
521,0.16353225655307235
522,0.16961984537546865
523,0.16518827347058576
524,0.17920589470721568
525,0.17864545030979373
526,0.18426310088310022
527,0.1748717496326412
528,0.1999658026929641
529,0.17190306384704074
530,0.22129232626955184
531,0.16376441164208608
532,0.22557095860297458
533,0.16851197885708957
534,0.16353225655307235
535,0.16353225655307235
536,0.16969394858201783
537,0.18756411771504078
538,0.1977388813617499
539,0.16353225655307235
540,0.16483525213952388
541,0.1954831141763375
542,0.22057107440814996
543,0.16413262417247568
544,0.14482252368095647
545,0.17398367662125813
546,0.20760607815518256
547,0.19965515772475373
548,0.16513415035621307
549,0.1682952486861473
550,0.21639708968507684
551,0.1575522510635913
552,0.15388444291279657
553,0.202120948920928
554,0.18587738291017805
555,0.1816158133303578
556,0.19510044933983176
557,0.20169422940227863
558,0.1834157553440201
559,0.19893742424419164
560,0.1876646097333563
561,0.21149533970082324
562,0.20480726068824043
563,0.16681503508442835
564,0.17647582517989635
565,0.15563156909962478
566,0.14329039788409378
567,0.15656101225272906
568,0.16353225655307235
569,0.19441452257671046
570,0.18668186721188307
571,0.17701219480876068
572,0.17701219480876068
573,0.13883552324393814
574,0.19534606433824223
575,0.1729391091813236
576,0.16718796288667467
577,0.14602347600343427
578,0.1475889335096596
579,0.17737564675991366
580,0.1253922296074676
581,0.18893741030215946
582,0.2527819941118707
583,0.2375484876812825
584,0.2527819941118707
585,0.2375484876812825
586,0.24401224252660575
587,0.24819362597152075
588,0.21235269466102955
589,0.21539289334446526
590,0.21589869002476958
591,0.23084711057143104
592,0.22250003335536864
593,0.2216004446758066
594,0.22850545253304624
595,0.2210387567726536
596,0.19623087897953656
597,0.14656093369092196
598,0.12835762310132764
599,0.18007251835195465
600,0.18007251835195465
601,0.18007251835195465
602,0.1853777095341359
603,0.1853777095341359
604,0.18509965799423667
605,0.1809104989813318
606,0.1809104989813318
607,0.18127358001852628
608,0.1788238893530884
609,0.1788238893530884
610,0.1788238893530884
611,0.18305337393440763
612,0.1831721338840294
613,0.18305337393440763
614,0.2527819941118707
615,0.2527819941118707
616,0.1500393783038771
617,0.15956217361697275
618,0.14139158980323377
619,0.1501448639004128
620,0.16473845024232103
621,0.13797264293446465
622,0.13486599322756854
623,0.15937403801820538
624,0.18267172280255703
625,0.15622063073952297
626,0.24401224252660575
627,0.24819362597152075
628,0.21235269466102955
629,0.21539289334446526
630,0.21589869002476958
631,0.23084711057143104
632,0.22250003335536864
633,0.2216004446758066
634,0.22850545253304624
635,0.2210387567726536
636,0.19623087897953656
637,0.14656093369092196
638,0.13993555736333946
639,0.18007251835195465
640,0.18007251835195465
641,0.18007251835195465
642,0.1853777095341359
643,0.1853777095341359
644,0.18509965799423667
645,0.18127358001852628
646,0.18127358001852628
647,0.18127358001852628
648,0.1788238893530884
649,0.17784644613064773
650,0.1788238893530884
651,0.18305337393440763
652,0.18305337393440763
653,0.18305337393440763
654,0.2527819941118707
655,0.2527819941118707
656,0.14599821725655973
657,0.15179364904370501
658,0.158952964477021
659,0.13525365322065475
660,0.15118194306884636
661,0.15425095494059035
662,0.15295158094551803
663,0.1551573308700942
664,0.1746482676474513
665,0.14837272684059588
666,0.17934701222116076
667,0.18686214925855163
668,0.16286956180488865
669,0.16995395129727722
670,0.18160860911601603
671,0.1657386736159175
672,0.18509935767729166
673,0.16258538169866388
674,0.16519491457496663
675,0.13888806435105686
676,0.15953401108830167
677,0.1493797212442238
678,0.16719448341613438
679,0.17976751979641817
680,0.1796420309850664
681,0.16398462300433378
682,0.18230847372719133
683,0.16678043544341659
684,0.17628698840391294
685,0.20160377866125043
686,0.18127465595504708
687,0.14460492414598874
688,0.19624105714172616
689,0.14311841837174116
690,0.16736334912694234
691,0.1687268795260895
692,0.1666567831846467
693,0.15015889987378286
694,0.1611879511354245
695,0.15237619822015583
696,0.18441960724169731
697,0.17004178879077783
698,0.17029021393121646
699,0.16165949803380875
700,0.1715956258830106
701,0.16038463593276736
702,0.17628091038070762
703,0.18787226525233777
704,0.18334045568775878
705,0.16483989084742576
706,0.17662692587258483
707,0.15793940110111013
708,0.1816674778825149
709,0.17797057098041305
710,0.16820733197100665
711,0.17557054395111107
712,0.17289671101888754
713,0.1801286405502376
714,0.16880390227521871
715,0.16404022986735378
716,0.24401224252660575
717,0.24819362597152075
718,0.22137694931358526
719,0.21945892681714435
720,0.21607746539612474
721,0.2091434703298777
722,0.22109081301524355
723,0.22085683072071777
724,0.21928107022648372
725,0.2330023220509157
726,0.19435713368711946
727,0.14656093369092196
728,0.13341652069835355
729,0.18007251835195465
730,0.18007251835195465
731,0.18007251835195465
732,0.1853777095341359
733,0.1853777095341359
734,0.18509965799423667
735,0.18127358001852628
736,0.18127358001852628
737,0.18127358001852628
738,0.17784644613064773
739,0.17784644613064773
740,0.17784644613064773
741,0.18305337393440763
742,0.18305337393440763
743,0.18305337393440763
744,0.14383292116686466
745,0.2527819941118707
746,0.2527819941118707
747,0.17212263337894065
748,0.16682147974189512
749,0.1455480793749429
750,0.171595234470389
751,0.15661086703165547
752,0.18731167154456424
753,0.1589989750024433
754,0.1585026057438498
755,0.1534123343014207
756,0.16380021445666026
757,0.16984239067734716
758,0.1619323079917221
759,0.165263758525574
760,0.1666249418196145
761,0.17625451459666588
762,0.16546429144965544
763,0.17563567479142245
764,0.17488350888716306
765,0.15346231177356484
766,0.16005554046228546
767,0.176296925747005
768,0.1644523100642249
769,0.16457262078978177
770,0.18275995184190175
771,0.16670482096668907
772,0.18026199764038983
773,0.16546356697962983
774,0.16769152897671133
775,0.1705896701012558
776,0.17282192437446306
777,0.1811423245074578
778,0.17333813815748494
779,0.17509513129512413
780,0.15428005248666993
781,0.18372686105357824
782,0.17339980350076237
783,0.15297547171277703
784,0.18190753991743316
785,0.17634369159152877
786,0.15475697150633116
787,0.15898319426085145
788,0.1765136699564735
789,0.15050944492970852
790,0.1769156079900661
791,0.15802316579433345
792,0.17573408972412005
793,0.18104305544018534
794,0.16251329008982668
795,0.17226953242578522
796,0.1638208548180776
797,0.1765060691969856
798,0.17359216846235181
799,0.17683944390782189
800,0.1839791676198142
801,0.16967464394658338
802,0.18022016039648714
803,0.16914645630509897
804,0.24401224252660575
805,0.24819362597152075
806,0.22469889652836514
807,0.21774458372735325
808,0.21607746539612474
809,0.21533567946132623
810,0.21061849744907035
811,0.2270961833881568
812,0.20935638668540218
813,0.22639728899390887
814,0.19435713368711946
815,0.14656093369092196
816,0.1276645561411107
817,0.18007251835195465
818,0.18007251835195465
819,0.18007251835195465
820,0.18462649670225154
821,0.18462649670225154
822,0.18509965799423667
823,0.18127358001852628
824,0.18127358001852628
825,0.18127358001852628
826,0.17784644613064773
827,0.17784644613064773
828,0.17784644613064773
829,0.18305337393440763
830,0.1831721338840294
831,0.18305337393440763
832,0.14443096734897093
833,0.2527819941118707
834,0.2527819941118707
835,0.15645534246932907
836,0.14700283239525586
837,0.15782682934917514
838,0.1861422505287681
839,0.17633571969639628
840,0.1738823083052839
841,0.1558934208504356
842,0.15752138558052203
843,0.17489014657176666
844,0.17695884774947604
845,0.1643956815167413
846,0.17762106710637368
847,0.1810709434108678
848,0.18175161302304768
849,0.17140440709932994
850,0.1613098512332561
851,0.16082699112526097
852,0.15243474720393155
853,0.15769713874591984
854,0.1447167921200621
855,0.1672122120744129
856,0.16697720934887755
857,0.18321413014639676
858,0.15139706394086844
859,0.18132062580250094
860,0.1584290774825384
861,0.17268978616550656
862,0.17043154135401742
863,0.18236630512247273
864,0.12842076129074298
865,0.17364297781650365
866,0.14217528164916415
867,0.18692210037571594
868,0.1570539314787461
869,0.17257394672414383
870,0.1469313123980507
871,0.1567360316113279
872,0.14551607110870748
873,0.1625945792214141
874,0.16430882478854414
875,0.17520955365712862
876,0.1654706384711864
877,0.1648838792209589
878,0.16508215260905185
879,0.17393447768271378
880,0.18460188712163525
881,0.18523946546386735
882,0.14426567776621949
883,0.1736034945248218
884,0.13931207767418424
885,0.18063204252395942
886,0.19030737076703835
887,0.1679670096184542
888,0.15155095581644262
889,0.18048087198178295
890,0.15329103065288585
891,0.17627282334859745
892,0.24401224252660575
893,0.24819362597152075
894,0.22429098891859772
895,0.22091089460901925
896,0.20726811614045604
897,0.20947296837571633
898,0.21159180998849078
899,0.2424055329287644
900,0.2137589628965672
901,0.23027934590800936
902,0.19385630493091233
903,0.14656093369092196
904,0.1326392748616425
905,0.18007251835195465
906,0.18007251835195465
907,0.18007251835195465
908,0.18462649670225154
909,0.18462649670225154
910,0.18509965799423667
911,0.18127358001852628
912,0.18127358001852628
913,0.18127358001852628
914,0.1780801602133365
915,0.17784644613064773
916,0.1780801602133365
917,0.18305337393440763
918,0.18305337393440763
919,0.18305337393440763
920,0.14888084933218224
921,0.2527819941118707
922,0.2527819941118707
923,0.15827371137101878
924,0.15542360781857897
925,0.1594647406463481
926,0.1653316977574359
927,0.17131711748836756
928,0.1682532822682846
929,0.17700183509863124
930,0.17660048935575667
931,0.0
932,0.17200692042917426
933,0.17934207716435277
934,0.14033625922016646
935,0.15698894965754992
936,0.1592968146122486
937,0.1360033994894678
938,0.16192205404708251
939,0.15285114642177067
940,0.22499944440884856
941,0.15324912564216622
942,0.22499944440884856
943,0.16317873434508562
944,0.17821327124677944
945,0.1529450348873783
946,0.14870188494806175
947,0.16317873434508562
948,0.17785764742976237
949,0.17821327124677944
950,0.16516381655440213
951,0.224811944317746
952,0.16973613094034995
953,0.21771342854979583
954,0.1976200674932161
955,0.2017315460261934
956,0.15186426158972205
957,0.17950788372378693
958,0.19471110312913792
959,0.18030300430885343
960,0.1485697737695079
961,0.1741267729002267
962,0.22538974121170446
963,0.14989295847155146
964,0.16454066856167401
965,0.18206342863474942
966,0.1829786514154136
967,0.14932959359027564
968,0.1499470323917916
969,0.1618792644252235
970,0.1755880063818674
971,0.14883526330738586
972,0.18315234180912934
973,0.16904625659137626
974,0.18614324139662447
975,0.14241654223971398
976,0.15699156207379117
977,0.16721029577927557
978,0.14313399085053283
979,0.1420852457360125
980,0.15075771020772133
981,0.1581402069046739
982,0.14718773329457976
983,0.14832882236932626
984,0.16568871084467576
985,0.16609184477500993
986,0.14131613598456744
987,0.16171034480367924
988,0.15454189533172855
989,0.15202127768917895
990,0.1449783900265497
991,0.1810557568831828
992,0.15506203327257134
993,0.14707055845862305
994,0.15969346155732048
995,0.15184731771926555
996,0.16622267819687664
997,0.15374785080842882
998,0.14466834519702768
999,0.1735019716258727
1000,0.12994625299591242
1001,0.17622579434864152
1002,0.18266289656261234
1003,0.15777389280462828
1004,0.1549431528515238
1005,0.1549431528515238
1006,0.15213532043627487
1007,0.16801894686233046
1008,0.16801894686233046
1009,0.19633030874119642
1010,0.2603377935680245
1011,0.25505980045124094
1012,0.2227050738881285
1013,0.15978428153321714
1014,0.22765600905973174
1015,0.1806518133130166
1016,0.17213687908496905
1017,0.22499944440884856
1018,0.22499944440884856
1019,0.15338846161482353
1020,0.20002274761931904
1021,0.16703562443852954
1022,0.17940294215905422
1023,0.22747266162076218
1024,0.13940258723833618
1025,0.22499944440884856
1026,0.1947156473780396
1027,0.19091704690518835
1028,0.16900119769275185
1029,0.21360149019837887
1030,0.22499944440884856
1031,0.1965860883231133
1032,0.18913768837415526
1033,0.16995371153906597
1034,0.17579973925207784
1035,0.16373984913383294
1036,0.2290102541744003
1037,0.20002932432310697
1038,0.15733849972687308
1039,0.20553611270283478
1040,0.2268230493766349
1041,0.20486222845045385
1042,0.1537585571165629
1043,0.21615350356965826
1044,0.22648868611775383
1045,0.20619687586684793
1046,0.14734914544220165
1047,0.2038096852259843
1048,0.20636221449089945
1049,0.21150751459785158
1050,0.209342837601613
1051,0.16102837815939133
1052,0.15987465084187635
1053,0.21383884271011208
1054,0.14511162878468273
1055,0.12920738177785823
1056,0.203854212823399
1057,0.16954583177980817
1058,0.22499944440884856
1059,0.22499944440884856
1060,0.22284794581523976
1061,0.20379926243129648
1062,0.22499944440884856
1063,0.22499944440884856
1064,0.22499944440884856
1065,0.22499944440884856
1066,0.22499944440884856
1067,0.17709814525390133
1068,0.19792280253465824
1069,0.19149411657252194
1070,0.20278319650791857
1071,0.18179942998434848
1072,0.19705338233583747
1073,0.20520350453400155
1074,0.2024006603790604
1075,0.18213759658012518
1076,0.1986357569905708
1077,0.19923831372097628
1078,0.19530456006506713
1079,0.19832742536387038
1080,0.21064995010598273
1081,0.18821603869003978
1082,0.15354116615613533
1083,0.17698962275283495
1084,0.17682698963229818
1085,0.16869923752443472
1086,0.16640257211941423
1087,0.20839676140463734
1088,0.1594368575919012
1089,0.16073118864519273
1090,0.19103295250237556
1091,0.17790701723967578
1092,0.18493185511731752
1093,0.17056594992354474
1094,0.14684464266344788
1095,0.17361353005390157
1096,0.17974617906040669
1097,0.1725681517397457
1098,0.1483049999210979
1099,0.15708675187859267
1100,0.1690351951442703
1101,0.16654333214493416
1102,0.14836270329288337
1103,0.16152900773460052
1104,0.16900790207279245
1105,0.18856184573416074
1106,0.18223953464177478
1107,0.16635684779644966
1108,0.16858986337604404
1109,0.17695991584897888
1110,0.18599207220196662
1111,0.17133834691498478
1112,0.1667689187190924
1113,0.18841307898460666
1114,0.18712264293238043
1115,0.1998195342324834
1116,0.21170301564460653
1117,0.2116270648803092
1118,0.14669180095769074
1119,0.16403627490997458
1120,0.1649943179365426
1121,0.1711837873017967
1122,0.1391772252338607
1123,0.1477082938480633
1124,0.16792525223601382
1125,0.16328979339988253
1126,0.15541338033597812
1127,0.16378393116828302
1128,0.16665972976096394
1129,0.16108516324674169
1130,0.16970606576527852
1131,0.16864201165840137
1132,0.16288170977803135
1133,0.1655724584809715
1134,0.17289168481258302
1135,0.1729600762222632
1136,0.17331747197800335
1137,0.17395713160589368
1138,0.16753696222217387
1139,0.1656647395862159
1140,0.16393261073178014
1141,0.1635785343449417
1142,0.16390321974002275
1143,0.1823962998746917
1144,0.15069850039368496
1145,0.14066388252553472
1146,0.15094981487373585
1147,0.18453127030730787
1148,0.18453127030730787
1149,0.15094981487373585
1150,0.15094981487373585
1151,0.1440969099466068
1152,0.1440969099466068
1153,0.15294325478054951
1154,0.17790117680515455
1155,0.15725325768851606
1156,0.16848318394631465
1157,0.16848318394631465
1158,0.1776595470114488
1159,0.15725325768851606
1160,0.15725325768851606
1161,0.17739313463683615
1162,0.16231278019336765
1163,0.16231278019336765
1164,0.1861988811465303
1165,0.16305961008064387
1166,0.16291867547944763
1167,0.19215814929726172
1168,0.1734679262476544
1169,0.1734679262476544
1170,0.19215814929726172
1171,0.19215814929726172
1172,0.1582083714319984
1173,0.1582083714319984
1174,0.17271813683612075
1175,0.16531417826231948
1176,0.16434279789420084
1177,0.16434279789420084
1178,0.16531417826231948
1179,0.16531417826231948
1180,0.1693588879450779
1181,0.1693588879450779
1182,0.1545222320640958
1183,0.1440969099466068
1184,0.18453127030730787
1185,0.17763050856472887
1186,0.1582083714319984
1187,0.1734679262476544
1188,0.1730126382296504
1189,0.1730126382296504
1190,0.1861988811465303
1191,0.1861988811465303
1192,0.1732461368986319
1193,0.1730126382296504
1194,0.1730126382296504
1195,0.16847667860889548
1196,0.15172491550829717
1197,0.15172491550829717
1198,0.16583807543320908
1199,0.1878955326476523
1200,0.1785856204141153
1201,0.1878955326476523
1202,0.16395216015203448
1203,0.16810512457414534
1204,0.1605294114355288
1205,0.18854927011223163
1206,0.16001740048485727
1207,0.1605294114355288
1208,0.1921389732231143
1209,0.1527474663134298
1210,0.19974421586721214
1211,0.17651932837882553
1212,0.21191047430562493
1213,0.1527474663134298
1214,0.17651932837882553
1215,0.18854927011223163
1216,0.1577325092389171
1217,0.16177126769681535
1218,0.18642819936004265
1219,0.17512889850006597
1220,0.1577325092389171
1221,0.18642819936004265
1222,0.21191047430562493
1223,0.15034822018737765
1224,0.1618283646734169
1225,0.15111619633187676
1226,0.1555640734169769
1227,0.15034822018737765
1228,0.15111619633187676
1229,0.17512889850006597
1230,0.15951198844474762
1231,0.15881339103679848
1232,0.15274734720371203
1233,0.14350258087214698
1234,0.15951198844474762
1235,0.15274734720371203
1236,0.1555640734169769
1237,0.16007700751916595
1238,0.22799426044784582
1239,0.17133354199174383
1240,0.1589078925168551
1241,0.16007700751916595
1242,0.17133354199174383
1243,0.14350258087214698
1244,0.16415780606736774
1245,0.20777414084708962
1246,0.17431555672996693
1247,0.16891668944510152
1248,0.16891668944510152
1249,0.16415780606736774
